1480879599445220766	0.44663038624202284,0.8502823097634722,0.5603572073537939,0.3638217755140204,0.525754859871674,0.6687549762297866,0.8223131925354362,0.6745749546345036,0.35396137470585226,0.5131071857474,0.46967533876778655,0.5438745762168409,0.6867728611817163,0.8638072428784959,0.5713052494343882,0.5369231028609038,0.6917817039796846,0.6237567261655592,0.5847393325688452,0.5134925387638856,0.5652336357288432,0.419044963675116,0.5054444209114537,0.2951389731863887,0.3947045190246038,0.657916172723081,0.6223969344841375,0.5740112652830904,0.3773443883692279,0.455736209106308,0.8105910680550227,0.500500636910212,0.5735644142542106,0.5797576515053907,0.8140667326324073,0.5115424029019003,0.4688851860026349,0.49803472594318615,0.4468048595937529,0.4666748548990199,0.569458271080351,0.6808513216127577,0.6225494888995339,0.7244982139348619,0.45462380941057084,0.7792293991292876,0.491164982733103,0.5514637847295695,0.6013672335286955,0.7379274408914115,0.47481358142924823,0.6449700531130537,0.6567646043850668,0.3699286231152035,0.46588725526203534,0.26829399878322374,0.6633457465144202,0.6194174625538124,0.38917184486116857,0.6783769405430456,0.41128533421602737,0.47644511974391535,0.35439088657383433,0.7961955638321987,0.8913305065054632,0.6406768684822619,0.8129391357808556,0.8585761352887742,0.7243121531831477,0.5272337223293508,0.5522968767151933,0.6526472168505768,0.7370586529120153,0.5302927258524981,0.5137920659192686,0.6675979928329424,0.6302262203455414,0.5403617909298759,0.74925619035322,0.5075272588391965,0.6472644908738977,0.8147440220572845,0.4782661363966993,0.49775420905854445,0.2790628197151483,0.40800901422879066,0.5589813957712088,0.47005326575657935,0.34089109633017306,0.7486987088870514,0.45873074491088317,0.4917165670516329,0.5153757350931316,0.42242026331915694,0.642180576922873,0.6462698064727954,0.5473772611198696,0.4320568685943102,0.6853818284513874,0.5768218315336783,0.6558786869050658,0.6497044706365634,0.5890133328284873,0.5959902562866397,0.6283844072760965,0.4154858310657319,0.3372068928874289,0.6017638702290595,0.5408631702171528,0.47101171133090447,0.5692588621425377,0.690345408302093,0.49863733682156236,0.6506229917370346,0.6291101917846673,0.4536132064422287,0.5199588144579165,0.5304883889918168,0.5308220799167896,0.48213739115521786,0.685696930735896,0.6059825526493524,0.7128245505781742,0.4917357097293953,0.49533511546680825,0.5341634147259481,0.39206716583187223,0.3669820711852697,0.7702407713185127,0.3123788603468582,0.6699875776568455,0.5758261641342414,0.31842698111757756,0.3504072447725603,0.6475625498212754,0.445122319319547,0.6014878798009882,0.5851019035995854,0.4710277992144013,0.5969496601341967,0.6443927443606617,0.4518034685546268,0.4934906049169087,0.6624992991279591,0.63354120583871,0.5319289053731722,0.6273372741459473,0.4774317526219442,0.5675086975574878,0.5832466401365497,0.5829661403488876,0.5169458742538925,0.49155836202205305,0.8242101735648685,0.4132906753411214,0.6128585857384251,0.7161354855691038,0.4546075121826695,0.5966846732036947,0.474863206348749,0.46144198650758395,0.6425623640852103,0.5298220321143832,0.32158726995627473,0.34615800299862687,0.6753365682975154,0.4462525518514703,0.5413671665278783,0.577354659529528,0.6851753099779235,0.4133256563855336,0.7479940183075471,0.647368336087769,0.5958170907446596,0.4064393747179013,0.38346987313681447,0.615102870944512,0.6738834029590915,0.32002557734305476,0.6339822021504117,0.3634687190148725,0.603454081696538,0.606034582829985,0.706399531726131,0.37784739898291686,0.5178800562189537,0.5848740323088478,0.44960068258525804,0.7101855204462856,0.6105498337497324,0.663507427004303,0.5737896107411958,0.5461928770246819,0.6785954810011259,0.9011412188108373,0.43027667734509256,0.6492049570103964,0.5957264338226884,0.7835197376745413,0.48898934757864404,0.2681489030812091,0.6565169043027606,0.8349919744738514,0.7015666189394423,0.5604783476913608,0.6054327253535738,0.34760681927724396,0.3451693914259893,0.5943645888189656,0.6349266990228257,0.6399112144410437,0.6235443180633838,0.710679737222234,0.4991899978130283,0.8526894866072987,0.3888735008497335,0.47768773072330606,0.5191165880365095,0.49952481707626245,0.7749949864893211,0.4858089873537801,0.7317625990520845,0.6537309024809222,0.5380585490668638,0.5603236647107684,0.5811452215357539,0.5154589309618058,0.4140354550933038,0.583920886798225,0.49536156549761906,0.45434743898028684,0.5269072280472683,0.6331362496637943,0.6283491271905342,0.46838364983185016,0.5575148835258396,0.6758512079304783,0.5318963594004104,0.5622495758801778,0.569987645111918,0.2691137399308449,0.48217112037624893,0.5249291979432715,0.631549316916741,0.691558225785956,0.6850636404935334,0.8423191796350273,0.6187679383743521,0.5313198501190118,0.3249521339533435,0.6423864359146642,0.6821307959578657,0.5490672849261569,0.40399312513711805,0.5550768084228686,0.4752290146988322,0.9217466535355743,0.5804748739214128,0.44213031783022133,0.8159693390673376,0.5665608533195233,0.7411156322154464,0.38603741197516156,0.6988745129832091,0.4743537687682444,0.5375396241367808,0.4399650094074863,0.6186894189976045,0.6444212064873943,0.5595209424120917,0.5469627842827841,0.5678445893754074,0.5904816137064869,0.5519436817554692,0.6682950546340353,0.7427784349001747,0.6718848160145413,0.3712670458027385,0.4181309225761006,0.5521864837636881,0.5606718308799731,0.6987038303153948,0.3911072068628563,0.7568713771649997,0.7497020773682763,0.7256562669965964,0.5836931358103226,0.45579932859699657,0.6222092679890832,0.6185585742521345,0.5264531700798718,0.7130917571911414,0.6456847919743846,0.45593789699663584,0.5190862652248865,0.4818999164785119,0.6099383761515343,0.4579121065808494,0.6451976237714989,0.5178205338953521,0.345612427082899,0.6151186996278132,0.4864655096577333,0.6148988392704218,0.6986540502985213,0.42833858818795184,0.6304499290209077,0.5025917463286471,0.378286523861718,0.44156156992242346,0.5127506314027616,0.5565738037406461,0.5732584395144348,0.5522671279393432,0.5707554111293092,0.6640089749058623,0.47106135659206716,0.5346586864604203,0.6035215359267528,0.4566840519949214,0.9502936051233322,0.3651229837081775,0.6512340395381011,0.5667243879971321,0.3321209606816309,0.67438858710432,0.5054794164945384,0.4717317216777744,0.5264752175399424,0.7060859620119173,0.607400991338934,0.5098731347977514,0.2715389942801805,0.645026543156273,0.4115190251564154,0.35695879575054473,0.599766463100903,0.560206047964583,0.42032455411901176,0.45861063574270317,0.4903549244037683,0.668353390558282,0.4884399068095415,0.4378727484856301,0.4254513675821495,0.7461353738855799,0.5349314457465243,0.32735867333409857,0.41544771419189447,0.538012170233588,0.4942586155724238,0.49789232350685403,0.455597902589967,0.4048698340450259,0.5713162511536221,0.6103196397188688,0.5647501015701066,0.5737647770662151,0.49925151845532656,0.3277143789603304,0.30912185257593267,0.5713130864301451,0.48162567515257926,0.7357479415816525,0.6525893144969992,0.43257728093822667,0.46189690263104477,0.46359411927396027,0.19155417127466237,0.35978335408506956,0.5862955689836279,0.2946058878622753,0.7192351796699089,0.3554215303846515,0.5134678366906051,0.6382297856421112,0.46701583263161156,0.47724115299651015,0.5904679244543625,0.6383585789918104,0.6592974339055429,0.4987909175549218,0.4396017314103964,0.48525585728733317,0.7895559394793066,0.7359427932384136,0.43302180762023884,0.5193765375041816,0.7078872790442461,0.6898616080209118,0.4505829922985406,0.3162032882251571,0.5836751898860395,0.3803036712624549,0.6857262735013773,0.6764751929817533,0.750886118681501,0.7227263162495359,0.6234486815836817,0.5161216689538405,0.5520572481934335,0.6428976745434228,0.517446796165764,0.6033411175215222,0.7741625925159717,0.7910763759417887,0.733313120926203,0.6577138679687343,0.6885059969878072,0.6582363336349518,0.16374556916519128,0.6981459564532632,0.37394435838085727,0.5097049480647293,0.5174599607777234,0.4499810348492566,0.4131709451611908,0.6096325845803128,0.7933440516256185,0.4011542782202139,0.4538191504197365,0.3070954693820903,0.5264913052050472,0.5291056504493568,0.5033115642097001,0.5183584121143691,0.5034341404439697,0.6084453861756343,0.5724928293544245,0.4788365882930728,0.3071556635499159,0.42456096778417673,0.6122151044677151,0.4751288300910461,0.7796484554454195,0.509540541511354,0.5122821343028479,1.0,0.5486125786150835,0.6842900849645983,0.5516397960450988,0.48281966391288905,0.5568467692512681,0.4340425733390545,0.8477121385908318,0.4971431556416818,0.8782824595071816,0.6208789053887107,0.6358342890071014,0.7075691045331043,0.6675243963255827,0.4639908929061562,0.4753499294685833,0.3135306577235624,0.41679064772096636,0.6357226358709183,0.5678952053581503,0.36773539234515146,0.5621651533656089,0.24966746626444192,0.4711095008132909,0.7640271861343996,0.4927106003011603,0.6864203883509917,0.5835812879308052,0.5085979651788586,0.5292637469380748,0.5731785397905693,0.7539733712821106,0.6205449243708132,0.6794682380888143,0.7610733783617234,0.6765242145151463,0.47296988769203796,0.6771347166792097,0.7545477089351004,0.6672074147031604,0.7189797647783127,0.45509351473344756,0.40024803460748887,0.3679532005034012,0.0880044025718556,0.6453485205910364,0.5725049978489253,0.4574849052230371,0.4966074276486502,0.7871255199740739,0.6829542128313238,0.5652149941555998,0.4703261644606751,0.4163471742815402,0.5675526746473041,0.5289990236692066,0.6261988528169062,0.5476782531976271,0.41892814007532847,0.39077753110740454,0.5261693632745955,0.5643877821270383,0.418352322784823,0.24379994269966604,0.5684728734903032,0.6999954783886138,0.7481180528451563,0.6474690694641446,0.30854495242731567,0.4933221511371756,0.8446957190266468,0.5158991692034118,0.6226692745822506,0.46821842265464886,0.5533013020580732,0.3989245153540252,0.5895950095160012,0.6255418584419058,0.5617225054170323,0.5986078277434954,0.5533292320335134,0.4836735517847933,0.7956092256594136,0.8062703146536855,0.5642779134413115,0.7803854401136244,0.5817476098414055,0.5724727459722929,0.4398144467902231,0.4779094337794404,0.46924167890110285,0.570737804297723,0.46406040142583704,0.5711713408664802,0.4998988030864425,0.5376932360612084,0.5536019025676127,0.7555896570317736,0.7319953322184228,0.42508778587967877,0.6879896910389018,0.5525479165349266,0.5133408122348266,0.6194862432974985,0.678047389941853,0.6713409429018322,0.37487709405999287,0.56701704208381,0.5961206737636121,0.38348052776474156,0.5823033021772878,0.8743793684253536,0.7744520256003143,0.6784413005007273,0.6802432690590172,0.8092007331029768,0.6009642113560101,0.3324405664408439,0.7554070961066782,0.6090925903448696,0.6448929181548765,0.4493411947984352,0.5617835197640999,0.6043247576676338,0.5003774449194833,0.6637530760964236,0.6965622795108821,0.6362761442782382,0.5520614352843168,0.5766388969397404,0.47982241414461974,0.562802866152812,0.466799277232709,0.46767607343504963,0.675542004731838,0.5449252092984042,0.4089470309403191,0.7818861618242003,0.7756378795989708,0.5336192958675552,0.7295452163803157,0.6706399444899681,0.5267292728082686,0.5612398878498396,0.47961395357818176,0.677347439702759,0.6413456288853905,0.6572329883344858,0.461065253193332,0.5134145018357088,0.6455331544937197,0.45888862740656533,0.6976784524601174,0.5898466938088016,0.5652348302399038,0.23299883690610598,0.6958822208432789,0.423240287226019,0.6887194243882002,0.4451109344314153,0.6617779580635704,0.5819678792783547,0.5258161421702199,0.38077964406353393,0.6996567342453828,0.6178770332015154,0.7465522977746811,0.5800118374189769,0.48129040040342114,0.5498527507789597,0.45704602244745185,0.42419104268105823,0.5727904019114496,0.36049361205577685,0.537775024455349,0.42086942387176063,0.5209413127371574,0.21135804792645693,0.5989173658619842,0.6033705127517998,0.4648677364683785,0.34459328966420516,0.7072630205192932,0.7215032776616166,0.45683965904796153,0.4941317681429224,0.6887399989809095,0.5903316285022739,0.7450033441740621,0.5883246274258065,0.4053514211448061,0.2855625648167618,0.37470734984827936,0.7277263616842913,0.5432611206743325,0.6069789121488784,0.7130283393768766,0.42034394411410086,0.5931708753574675,0.6442833389878749,0.5788667769698423,0.3102852473908568,0.19015172200495006,0.540164056497708,0.550648495941207,0.7012023357148242,0.5453624716671812,0.37965089435141075,0.6000254518306326,0.5046739544604402,0.5290383456149216,0.3605953268705437,0.659506412284956,0.3245664814384495,0.33500775330916127,0.45176514392752704,0.6961179775543164,0.5037324422433364,0.5430607633845276,0.7840995713825224,0.7317102233907866,0.42707002822084655,0.4870241761817055,0.5468656420521141,0.8327196087265871,0.8709734520217547,0.30119531741714317,0.4694473895422766,0.68033628935764,0.4607677694224356,0.6126621708311821,0.5562271234321563,0.6173671745922866,0.6352867241635363,0.5255684505506066,0.5518685063981934,0.8047857014178592,0.4662884125457829,0.35804474710508477,0.6163501224435346,0.5796040605700015,0.5738417537213358,0.7282091521868095,0.6286644084746483,0.6833549853940297,0.49963311182589515,0.4932677714009898,0.6775621737429444,0.4165351342331473,0.47220093231139953,0.7058506025248678,0.5048620433725683,0.623203866905287,0.4641009087569436,0.6218785165278603,0.7226123671574549,0.5811338352982712,0.6047065961950076,0.7697243437564197,0.6601402189738809,0.5108413433714539,0.612111898374355,0.6056108150167964,0.5845445890473607,0.5624754271690053,0.558970819245748,0.5423253749908064,0.37325298659811834,0.6736246588596863,0.5829402431668934,0.4434139057460802,0.5521852269484879,0.5163214532764339,0.5698581666896748,0.6221447189038632,0.28293971797450845,0.5459094336238205,0.7735734258109118,0.6545805385710903,0.5542938453120607,0.6319929010809497,0.6369218416123447,0.4304892847144381,0.715454259498844,0.7341161902411144,0.6176980820166508,0.8837773453598582,0.6210893011326989,0.49928430322422435,0.5973193035115367,0.6870425904025578,0.5598459337667036,0.6411053616994029,0.5276472358077889,0.31894613627970725,0.5474533598388437,0.4137989569411674,0.3479023386991612,0.5288735270960933,0.45575599361888314,0.6503340421727486,0.9029668817238449,0.6555459675128438,0.6790842957554712,0.5629343726262732,0.49296727051821065,0.4296568896803273,0.5673586067919049,0.49511232635175345,0.45460297256017684,0.5087527137482464,0.7948689170794074,0.791306941317179,0.576491149926721,0.3488233731492428,0.7871020329865326,0.40083632675757946,0.6578543582810424,0.6379093547040375,0.6077617965137432,0.6178409812559578,0.47686917425910197,0.684586729916879,0.4499097247041427,0.615143680561451,0.7118264812246855,0.4905507247245099,0.5617439992843883,0.609097721061116,0.5074841603485027,0.4496473015562211,0.40467244804181624,0.7429223822342546,0.36971438714934696,0.46215727423500075,0.6730215115947713,0.4986197025973701,0.39841890640500954,0.6400326889808852,0.34601420566870444,0.40482231667145874,0.4874825370345841,0.3894002533808143,0.6962246711214934,0.7274938963602352,0.5010991258097424,0.5083146177769141,0.8130524083254832,0.3634955781203661,0.5371379453483546,0.6011414398563774,0.6257230890472681,0.3945880347749039,0.5682957135416487,0.5505791867198953,0.5296608644129953,0.21868153761443815,0.4467314112966157,0.480102008952079,0.7783550698799405,0.5167567084972347,0.753485710823485,0.43054621010666194,0.4951890327622792,0.5190014518586986,0.7342533962485841,0.595303998279162,0.7436342269637907,0.5409993188949848,0.7452197483208525,0.7425280672288543,0.4820189243110507,0.8074245209495889,0.6803107591991293,0.37762099753325024,0.5404518326101693,0.698900259441522,0.7243744463406174,0.5920133109636031,0.5760360929091721,0.5646911984816378,0.5433599059387898,0.3972482137614664,0.5420266601184269,0.6242934853435772,0.611908346651951,0.577398720442903,0.7009960507648876,0.6163512504698073,0.5816252879403082,0.757021865528957,0.8075582022415431,0.30174946528426205,0.47349395615330264,0.6310912452773692,0.61469885948692,0.5965902411250943,0.6535876014352935,0.5436128586157206,0.4474804959934055,0.6344865279835814,0.5984229718296672,0.4722072809768562,0.39485116777507046,0.34209584124342635,0.6947464296402361,0.5173123148100379,0.471173148563213,0.3589885835286614,0.40666190806951086,0.5304829047299977,0.6523982139425399,0.9040683099632502,0.669545747461799,0.6944015400063768,0.36588760653321045,0.8302897328733297,0.3805930735769141,0.34552117700804885,0.5870474354338896,0.6358748642230451,0.6481839135280585,0.5286039716217479,0.6531590557455564,0.5924658269581458,0.6578415333311594,0.6850282843763297,0.7566481956140083,0.49371496237273577,0.7343762163332063,0.7794961348499395,0.3414546115326248,0.621494682626183,0.733735162708816,0.6565160453355258,0.38728426161716434,0.5723662776979919,0.6654809092493061,0.3000954702115746,0.5873290395678836,0.5849164666380388,0.4462984647764503,0.4427157781604565,0.7471623248735807,0.5199222083268659,0.8517722168856248,0.43522052978105136,0.5637345811921787,0.4317766617016213,0.5301098769618505,0.6840320917907478,0.3609052941606611,0.7120682921072645,0.6099151881544449,0.6005682388795465,0.5685314776312184,0.6085299254207679,0.6959230254995978,0.7581979388072791,0.68380320430608,0.5470886307824014,0.7328863556973672,0.6380561525850934,0.39915801641810233,0.7729145124452115,0.3182099652857805,0.3484736214213906,0.47838726448871055,0.49005648302066607,0.5572335302151451,0.6054420231505298,0.7145764774624842,0.5378904434820975,0.3716558387956892,0.6415017570687229,0.35548938977896616,0.7205374397651009,0.7465524732371149,0.8727996811942171,0.702774026551287,0.47051994031221883,0.5929297460765585,0.5962029372541151,0.4404616017900424,0.7426795811620017,0.39632864124354283,0.4789959271363155,0.5402939895186575,0.7779281331548267,0.38755687882362344,0.5644657049502301,0.5455806826652151,0.6613778544201946,0.6092123225527265,0.4269250072245214,0.5774126248424214,0.8122590435149966,0.5129634826848574,0.660363197346144,0.45468395196766903,0.41086472349429254,0.46937808181851043,0.6484346451653733,0.5615948906591712,0.728809848203461,0.7416210731195589,0.4446970068660011,0.36321002611280956,0.5340341207514127,0.7622288019828597,0.7797515224191272,0.0,0.6678950463655988,0.6983640668037486,0.5576882904534618,0.453579505736963,0.6479723346449973,0.717105572427758,0.7801006485472773,0.5975194557935798,0.49812046642273644,0.45621019269875984,0.35078115606145144,0.6455002906902896,0.6681604968176833,0.39675829991389855,0.346119116167925,0.21324282227397404,0.6537313528677813,0.41207105930022475,0.2252110010730055,0.6935159691224007,0.5170043150375347,0.6949982972595351,0.6841502028430237,0.5942687015315635,0.3514050507842038,0.7661819567026708,0.40348366496863297,0.5831022844092872,0.6063973500236081,0.6056569245102443,0.6167016274853726,0.6689018303429023,0.5300397293177586,0.4702541055056796,0.6572276343903384,0.8380265037953755,0.634936994212494,0.5749491845605539,0.6334852815869626,0.653880407893343,0.6969330343790949,0.5883129987653194,0.45953040826097025,0.6409617557043384,0.5237832580604448,0.8662688525043835,0.6019488449949757,0.48616611596038306,0.5555715856552823,0.6724448765663351,0.301163281015493
